"a1","a2","a3","a4","a5","y2","y1","target_bins"
0.46975,0.620629,0.193369,0.713989,0.689839,0.159261,0.072319,5
0.466612,0.602466,0.187296,0.753688,0.698704,0.155352,0.073808,6
0.463474,0.588952,0.178326,0.741918,0.702996,0.16071,0.072637,5
0.45827,0.607812,0.176399,0.723548,0.697508,0.178185,0.067986,5
0.450705,0.610181,0.173224,0.729671,0.698212,0.195661,0.063335,4
0.445768,0.589144,0.16525,0.70968,0.706632,0.213137,0.058684,3
0.443834,0.591773,0.160596,0.690827,0.708766,0.230612,0.054033,2
0.444268,0.614116,0.150437,0.707382,0.699467,0.238149,0.049382,2
0.447406,0.600742,0.142852,0.723938,0.701589,0.232688,0.044731,2
0.450544,0.598234,0.137116,0.773248,0.700041,0.227226,0.04008,1
0.455434,0.614255,0.130855,0.771094,0.693744,0.221765,0.035429,1
0.45809,0.613611,0.141289,0.717584,0.69392,0.216304,0.035326,1
0.455905,0.594438,0.138417,0.73241,0.697707,0.210843,0.04117,1
0.459446,0.579671,0.137957,0.759709,0.702586,0.205382,0.047013,2
0.462551,0.591356,0.147783,0.743392,0.701366,0.199921,0.052856,2
0.463716,0.597207,0.148835,0.71243,0.701906,0.19446,0.0587,3
0.469118,0.584007,0.151257,0.7217,0.702551,0.188999,0.064543,4
0.471472,0.58782,0.150426,0.742757,0.697098,0.183537,0.068087,5
0.473826,0.597903,0.149581,0.750139,0.694217,0.178076,0.068624,5
0.473159,0.602396,0.144782,0.71721,0.694276,0.172615,0.06916,5
0.46904,0.60924,0.146914,0.724149,0.694334,0.167154,0.069387,5
0.465667,0.615387,0.154075,0.743301,0.691903,0.161693,0.069208,5
0.463145,0.610285,0.147939,0.743891,0.69229,0.156232,0.069029,5
0.461937,0.602919,0.150779,0.737666,0.69915,0.153609,0.06885,5
0.462232,0.594264,0.153905,0.753268,0.701413,0.154697,0.068671,5
0.462526,0.580698,0.15522,0.777115,0.702281,0.155786,0.068493,5
0.46282,0.584477,0.154722,0.75311,0.702633,0.156874,0.068314,5
0.461408,0.59092,0.150021,0.751222,0.701132,0.157963,0.068135,5
0.460831,0.601595,0.144763,0.724433,0.699349,0.159051,0.067956,5
0.463436,0.605391,0.14191,0.691175,0.698141,0.16014,0.067777,4
0.469455,0.589579,0.152047,0.693346,0.699818,0.161228,0.067598,4
0.472627,0.596023,0.149412,0.744458,0.69718,0.162317,0.067419,4
0.472402,0.598635,0.15217,0.777115,0.697004,0.163405,0.06724,4
0.475462,0.584338,0.158065,0.746136,0.701612,0.164493,0.067061,4
0.476639,0.602048,0.155193,0.723843,0.699279,0.165582,0.066883,4
0.474893,0.619097,0.15669,0.745218,0.692266,0.16667,0.066704,4
0.469808,0.61638,0.152334,0.726882,0.69528,0.167759,0.066525,4
0.464722,0.619933,0.150762,0.702389,0.694588,0.168847,0.066346,4
0.459637,0.611922,0.153976,0.737292,0.69528,0.169936,0.066167,4
0.456297,0.598339,0.151273,0.776865,0.701589,0.171024,0.065988,4
0.456698,0.602187,0.157439,0.760197,0.697708,0.172113,0.065809,4
0.459094,0.597921,0.150407,0.74837,0.696851,0.177154,0.063382,4
0.461489,0.591721,0.140087,0.749617,0.697497,0.187363,0.058016,3
0.463885,0.594333,0.139769,0.750672,0.698435,0.197572,0.05265,2
0.464221,0.580367,0.140611,0.755468,0.700733,0.185695,0.057567,3
0.462203,0.586741,0.149212,0.785892,0.694401,0.144935,0.075932,6
0.461143,0.597973,0.166368,0.746522,0.691598,0.118187,0.094297,9
0.461177,0.609188,0.171668,0.680493,0.690777,0.111054,0.112662,10
0.46121,0.602536,0.179649,0.723741,0.694588,0.103922,0.131027,10
0.461244,0.582753,0.190116,0.761314,0.70034,0.096789,0.149392,10
0.461278,0.594508,0.196517,0.748132,0.699197,0.089657,0.155788,10
0.4631,0.602919,0.203845,0.74888,0.700147,0.082524,0.146531,10
0.464953,0.597694,0.20396,0.739673,0.702134,0.086615,0.116403,10
0.464505,0.599819,0.195883,0.730301,0.702574,0.105382,0.083434,7
0.464057,0.604329,0.192049,0.754538,0.699033,0.124149,0.082441,7
0.460758,0.615805,0.196523,0.721745,0.695702,0.142915,0.081449,7
0.458046,0.612949,0.193445,0.705609,0.697813,0.161682,0.080456,7
0.459727,0.610346,0.19072,0.741408,0.698857,0.180449,0.079463,7
0.461408,0.610738,0.176413,0.738045,0.698681,0.189462,0.07847,6
0.463089,0.614969,0.173849,0.744254,0.693498,0.18572,0.077477,6
0.467516,0.610424,0.177591,0.731452,0.692524,0.181978,0.076485,6
0.471511,0.604974,0.176038,0.729547,0.697423,0.178237,0.075492,6
0.471427,0.611661,0.177711,0.744526,0.69606,0.174495,0.074499,6
0.474128,0.61375,0.18052,0.736191,0.694697,0.170753,0.073506,6
0.476305,0.61584,0.187761,0.727857,0.693334,0.167011,0.072513,5
0.474246,0.591355,0.193358,0.719523,0.699338,0.163269,0.071521,5
0.472187,0.588674,0.204567,0.708648,0.697426,0.159528,0.070528,5
0.470127,0.611852,0.209213,0.749957,0.690349,0.155786,0.069535,5
0.468068,0.599366,0.204528,0.763338,0.698704,0.152044,0.068542,5
0.466008,0.597538,0.198843,0.713967,0.702449,0.148302,0.067549,4
0.463949,0.602971,0.200951,0.71857,0.700925,0.14456,0.066557,4
0.461889,0.608004,0.199669,0.719171,0.6994,0.143005,0.065564,4
0.46236,0.609135,0.196384,0.717425,0.69674,0.144308,0.064571,4
0.465723,0.604695,0.19335,0.738097,0.692782,0.145611,0.065238,4
0.466261,0.591599,0.194312,0.736622,0.697731,0.146913,0.068074,5
0.466748,0.582265,0.188766,0.727903,0.703418,0.148216,0.070911,5
0.470867,0.58244,0.190573,0.732971,0.696019,0.149519,0.073747,6
0.474986,0.589788,0.200308,0.727029,0.690097,0.150822,0.076584,6
0.479104,0.59099,0.202545,0.726667,0.695761,0.151646,0.07942,7
0.482047,0.589736,0.202935,0.724988,0.701794,0.151843,0.082257,7
0.483643,0.604451,0.205534,0.756217,0.699244,0.15204,0.083697,7
0.483436,0.598426,0.213949,0.752622,0.700018,0.152237,0.08331,7
0.481167,0.585644,0.219582,0.725516,0.702231,0.152434,0.082924,7
0.478897,0.589562,0.221066,0.750434,0.701747,0.152631,0.082537,7
0.476628,0.597868,0.23022,0.757572,0.701264,0.152828,0.082151,7
0.471573,0.598617,0.236395,0.74439,0.70078,0.153025,0.081764,7
0.46663,0.604103,0.23412,0.740773,0.701138,0.153222,0.081378,7
0.463335,0.60069,0.235891,0.738482,0.702457,0.153419,0.080991,7
0.460817,0.603563,0.241139,0.709023,0.701902,0.153617,0.080605,7
0.461951,0.611713,0.243639,0.676615,0.699205,0.153814,0.080218,7
0.463086,0.609031,0.242664,0.696992,0.696508,0.154011,0.079832,7
0.464221,0.611643,0.241512,0.742213,0.695452,0.154208,0.079445,7
0.469926,0.611817,0.242557,0.752248,0.696273,0.154405,0.079059,6
0.476459,0.606402,0.247037,0.732268,0.697094,0.154602,0.078672,6
0.480875,0.605217,0.250218,0.716274,0.696588,0.154799,0.078286,6
0.485862,0.614604,0.245134,0.71738,0.694565,0.154996,0.077899,6
0.490693,0.61746,0.239656,0.711699,0.694553,0.155193,0.077513,6
0.493713,0.611243,0.236725,0.698262,0.69684,0.15539,0.077126,6
0.490771,0.594821,0.237132,0.711574,0.703067,0.155587,0.07674,6
0.491791,0.586758,0.238676,0.724898,0.705301,0.155784,0.076353,6
0.493417,0.60163,0.240651,0.718298,0.697825,0.155981,0.075967,6
0.490558,0.597137,0.246616,0.728844,0.697614,0.156178,0.07558,6
0.487701,0.585504,0.24203,0.75828,0.702258,0.156583,0.075194,6
0.484019,0.591869,0.229039,0.773377,0.701155,0.157258,0.074807,6
0.479396,0.601926,0.225524,0.74741,0.697989,0.157934,0.074421,6
0.479127,0.593149,0.233251,0.721443,0.700897,0.158609,0.074034,6
0.475832,0.579914,0.237337,0.719976,0.706479,0.159285,0.073648,6
0.467628,0.583745,0.23049,0.74651,0.703571,0.159961,0.073261,5
0.468267,0.581743,0.227355,0.739072,0.702035,0.160636,0.075001,6
0.469713,0.581743,0.231543,0.720906,0.702105,0.161312,0.079522,7
0.466855,0.589231,0.237107,0.734853,0.696828,0.161987,0.084043,7
0.465723,0.594821,0.235038,0.774915,0.69426,0.162663,0.088563,8
0.463347,0.598844,0.23749,0.772908,0.694788,0.15816,0.093084,8
0.46106,0.603302,0.241166,0.735783,0.695315,0.146883,0.097605,9
0.459469,0.610024,0.246583,0.752452,0.693791,0.135607,0.102126,9
0.455479,0.619602,0.260331,0.748721,0.693287,0.124331,0.106647,9
0.453462,0.617616,0.265332,0.721677,0.694782,0.113055,0.111167,10
0.453955,0.61133,0.272304,0.700666,0.694166,0.101779,0.115688,10
0.457317,0.60001,0.279807,0.739412,0.697696,0.090503,0.120209,10
0.463111,0.59752,0.280807,0.744753,0.701202,0.086548,0.118798,10
0.467449,0.61086,0.277544,0.723832,0.696887,0.092168,0.109631,9
0.470082,0.608718,0.277224,0.740829,0.695022,0.097788,0.100463,9
0.476303,0.604799,0.274917,0.728594,0.696277,0.103407,0.091295,8
0.480405,0.605061,0.283497,0.730783,0.697707,0.109027,0.091953,8
0.484675,0.608857,0.29758,0.72644,0.697731,0.114647,0.105458,9
0.491903,0.604503,0.301347,0.727183,0.696429,0.120267,0.118964,10
0.496779,0.598774,0.305886,0.707197,0.698094,0.125887,0.121239,10
0.498964,0.607394,0.303621,0.711619,0.697039,0.131506,0.108829,9
0.498927,0.610529,0.301062,0.706471,0.697338,0.137126,0.096419,9
0.496349,0.61288,0.304378,0.70502,0.699185,0.142746,0.08401,7
0.493771,0.611016,0.305394,0.724104,0.699021,0.156722,0.0716,5
0.489808,0.60217,0.289941,0.715112,0.699185,0.181626,0.05919,3
0.48426,0.597573,0.273332,0.716643,0.702351,0.206529,0.04678,2
0.479889,0.602518,0.264201,0.716348,0.703383,0.231433,0.03437,1
0.480393,0.594072,0.255004,0.706267,0.705095,0.256336,0.027821,1
0.48301,0.593828,0.242899,0.712867,0.702903,0.28124,0.028934,1
0.483431,0.618661,0.227055,0.726757,0.699724,0.296377,0.030048,1
0.485192,0.600498,0.216054,0.735069,0.707312,0.298741,0.031161,1
0.488487,0.574098,0.20534,0.746941,0.711633,0.301106,0.032275,1
0.491783,0.578364,0.199428,0.727784,0.709434,0.30347,0.033388,1
0.495077,0.595013,0.202973,0.697423,0.703747,0.290676,0.034502,1
0.498372,0.606785,0.209967,0.70663,0.698874,0.25806,0.035615,1
0.498221,0.603615,0.212629,0.726769,0.69949,0.225443,0.036729,1
0.49413,0.590415,0.215934,0.725419,0.698916,0.20496,0.037842,1
0.490039,0.589074,0.216549,0.716677,0.696981,0.200343,0.038956,1
0.483935,0.598739,0.216016,0.72399,0.695046,0.195726,0.040069,1
0.475529,0.59146,0.21572,0.727948,0.697954,0.19111,0.041183,1
0.471556,0.592122,0.214996,0.718253,0.694741,0.190223,0.042297,1
0.472649,0.615213,0.206439,0.742473,0.690026,0.194214,0.04341,1
0.471114,0.605966,0.196222,0.719647,0.70112,0.198205,0.044524,1
0.469869,0.582927,0.188187,0.741249,0.709628,0.202196,0.045637,2
0.472391,0.577894,0.181674,0.769495,0.712178,0.206187,0.046751,2
0.47252,0.58998,0.179759,0.731758,0.705658,0.210179,0.047864,2
0.469914,0.590833,0.176828,0.720509,0.699689,0.21417,0.048978,2
0.470643,0.583641,0.178536,0.736668,0.701683,0.218161,0.049352,2
0.471377,0.597503,0.180094,0.751341,0.698517,0.222152,0.048759,2
0.467762,0.603145,0.171173,0.497908,0.599554,0.22952,0.048167,2
0.47062,0.592958,0.167749,0.181429,0.468602,0.241306,0.047574,2
0.473893,0.59402,0.158379,0.140834,0.458306,0.253092,0.046982,2
0.469186,0.605374,0.144883,0.098402,0.45555,0.260046,0.046389,2
0.462753,0.605879,0.139305,0.078921,0.426878,0.260685,0.045797,2
0.46031,0.603911,0.128389,0.079523,0.413873,0.261323,0.045204,2
0.458326,0.58944,0.12146,0.064691,0.412982,0.261961,0.044612,2
0.453081,0.590502,0.106863,0.078978,0.413709,0.262599,0.044019,1
0.435855,0.556353,0.092773,0.07366,0.404351,0.263237,0.043427,1
0.380725,0.482534,0.089988,0.062419,0.406075,0.263875,0.042834,1
0.34247,0.461654,0.084445,0.070016,0.414694,0.264513,0.042241,1
0.348298,0.441836,0.07957,0.077614,0.414881,0.265151,0.041649,1
0.354126,0.417177,0.082475,0.075633,0.414307,0.253314,0.041056,1
0.362569,0.335313,0.084855,0.075089,0.428004,0.225164,0.040464,1
0.374,0.239882,0.093002,0.088696,0.430666,0.197014,0.042957,1
0.380137,0.223948,0.099541,0.073728,0.410402,0.168864,0.049486,2
0.380221,0.175397,0.156387,0.058488,0.411692,0.152912,0.374834,10
0.379638,0.167526,0.239848,0.067401,0.406415,0.152912,0.864051,10
0.378293,0.172158,0.296438,0.061618,0.406473,0.152912,0.953992,10
0.376948,0.1677,0.345314,0.059208,0.408197,0.00251,0.855038,10
0.375603,0.180151,0.354293,0.060654,0.412571,0.00251,0.697896,10
0.373631,0.175014,0.358469,0.0621,0.414436,0.00251,0.634796,10
0.373373,0.190025,0.376718,0.063545,0.407171,0.00251,0.59904,10
0.371736,0.188745,0.386035,0.055665,0.404269,0.00251,0.547996,10
0.36812,0.173464,0.398209,0.062525,0.404609,0.00251,0.474607,10
0.367672,0.150442,0.412131,0.075871,0.411281,0.00251,0.459282,10
0.367224,0.141857,0.430033,0.076075,0.415237,0.00251,0.443958,10
0.364945,0.142327,0.443365,0.079829,0.412657,0.005443,0.387099,10
0.36332,0.155527,0.444369,0.085045,0.410077,0.008376,0.313727,10
0.367579,0.184748,0.452327,0.066131,0.405828,0.011309,0.289786,10
0.372622,0.171653,0.462262,0.037374,0.406813,0.014243,0.265846,10
0.372622,0.149067,0.467138,0.049621,0.413744,0.017176,0.250471,10
0.374012,0.163991,0.475879,0.051231,0.408784,0.020109,0.246298,10
0.375513,0.185306,0.485338,0.062593,0.403225,0.023042,0.242124,10
0.376091,0.180151,0.497028,0.082402,0.405512,0.025976,0.23795,10
0.381554,0.178027,0.51486,0.076744,0.403577,0.028909,0.233776,10
0.384327,0.164304,0.526319,0.063647,0.409851,0.031842,0.229602,10
0.384024,0.158244,0.535376,0.06714,0.413357,0.034775,0.21964,10
0.383722,0.178984,0.532392,0.07959,0.406673,0.037709,0.20211,10
0.383419,0.166463,0.535751,0.080611,0.410285,0.040642,0.196943,10
0.383117,0.168745,0.549569,0.054644,0.410824,0.043575,0.207945,10
0.384054,0.18393,0.554937,0.024822,0.409933,0.046508,0.204399,10
0.389624,0.156833,0.562317,0.053068,0.418353,0.049442,0.18183,10
0.394806,0.168553,0.562388,0.072662,0.412923,0.052375,0.159261,10
0.395344,0.179542,0.567786,0.057246,0.409393,0.055308,0.149273,10
0.395882,0.171984,0.583575,0.05376,0.41358,0.058241,0.155735,10
0.39642,0.187291,0.592378,0.074284,0.407071,0.061175,0.162197,10
0.396958,0.168867,0.597826,0.088197,0.408607,0.064108,0.168659,10
0.396303,0.16615,0.600736,0.063194,0.413345,0.067041,0.154764,10
0.394286,0.197496,0.604164,0.072639,0.411234,0.069974,0.1338,10
0.392269,0.175484,0.610582,0.100579,0.415198,0.072908,0.138406,10
0.391075,0.157173,0.619745,0.074182,0.414694,0.075841,0.121095,10
0.390823,0.180029,0.622508,0.055494,0.404269,0.078774,0.094362,9
0.38857,0.170887,0.610994,0.069912,0.409393,0.081707,0.092787,8
0.386306,0.166255,0.602789,0.066596,0.41073,0.084641,0.091212,8
0.386642,0.167125,0.611078,0.063279,0.411539,0.087574,0.089638,8
0.385135,0.156833,0.620688,0.059962,0.414717,0.090507,0.088063,8
0.381521,0.174631,0.621861,0.082879,0.409475,0.09344,0.086488,8
0.383829,0.158958,0.617064,0.101407,0.417438,0.096374,0.084913,7
0.389822,0.168344,0.608709,0.080656,0.414776,0.099307,0.083338,7
0.392287,0.179785,0.604016,0.059905,0.41168,0.10224,0.081764,7
0.394753,0.160734,0.611849,0.05884,0.410742,0.105173,0.080189,7
0.395676,0.163608,0.621052,0.0563,0.406321,0.108107,0.078614,6
0.398287,0.161762,0.620702,0.051129,0.411668,0.11104,0.077039,6
0.400019,0.179141,0.623413,0.069419,0.410449,0.113973,0.075464,6
0.396236,0.187117,0.632956,0.082176,0.402973,0.116906,0.07389,6
0.394219,0.179002,0.636912,0.073501,0.404644,0.118691,0.072315,5
0.394219,0.160786,0.634813,0.077561,0.415796,0.118975,0.07074,5
0.39163,0.150512,0.635838,0.09559,0.422516,0.119258,0.069165,5
0.386082,0.162667,0.63516,0.09402,0.418065,0.119542,0.067591,4
0.384143,0.152828,0.632733,0.107372,0.420792,0.119825,0.066016,4
0.383295,0.172785,0.64164,0.087426,0.415679,0.120109,0.064441,4
0.37898,0.183477,0.637614,0.069669,0.409857,0.120392,0.062866,4
0.374665,0.175467,0.628166,0.0679,0.413463,0.120676,0.061291,3
0.372835,0.180186,0.626676,0.070179,0.412184,0.120959,0.059717,3
0.376197,0.153281,0.632206,0.091508,0.412958,0.121242,0.058142,3
0.382249,0.15234,0.636133,0.084534,0.4163,0.121526,0.056567,3
0.388301,0.166324,0.637382,0.088356,0.415151,0.121809,0.054992,3
0.392431,0.158697,0.639109,0.104514,0.414735,0.122093,0.053417,2
0.394364,0.159533,0.63419,0.096463,0.411832,0.122376,0.051843,2
0.394234,0.156381,0.636365,0.084398,0.408602,0.12266,0.066182,4
0.391746,0.155144,0.645592,0.082777,0.404996,0.122943,0.084702,7
0.389258,0.176442,0.648787,0.075372,0.402621,0.123227,0.081475,7
0.38677,0.187796,0.65295,0.095964,0.401654,0.12351,0.078249,6
0.384282,0.169389,0.65195,0.10257,0.407458,0.123793,0.075022,6
0.382837,0.168153,0.644513,0.076291,0.410578,0.124077,0.071795,5
0.382585,0.190756,0.641429,0.060291,0.407447,0.12436,0.068568,5
0.381405,0.19356,0.639645,0.079613,0.407998,0.124644,0.065342,4
0.379163,0.179925,0.641851,0.089921,0.412829,0.124927,0.062115,4
0.376922,0.15194,0.641192,0.059134,0.419576,0.125211,0.058888,3
0.375648,0.149589,0.637081,0.055812,0.418755,0.125494,0.055661,3
0.379089,0.158941,0.637306,0.077527,0.417934,0.125778,0.052435,2
0.382653,0.180691,0.633616,0.075395,0.411258,0.126061,0.049208,2
0.381644,0.195719,0.630803,0.061686,0.403635,0.126344,0.045981,2
0.382714,0.173133,0.643204,0.080702,0.408819,0.126628,0.059966,3
0.386161,0.165471,0.660649,0.085963,0.406438,0.126527,0.081483,7
0.389607,0.188075,0.666023,0.067355,0.399332,0.125922,0.08342,7
0.393053,0.191262,0.669638,0.085453,0.401173,0.125318,0.085356,7
0.394656,0.193369,0.665834,0.104707,0.403389,0.124713,0.087292,8
0.397446,0.18689,0.661789,0.101657,0.408612,0.124109,0.089228,8
0.399217,0.173812,0.667406,0.090981,0.40955,0.123504,0.091164,8
0.397114,0.152811,0.681033,0.085793,0.410488,0.1229,0.0931,8
0.396834,0.154169,0.699517,0.079296,0.408033,0.122295,0.095036,9
0.396554,0.172228,0.699055,0.071301,0.404902,0.121691,0.096972,9
0.397503,0.174178,0.691285,0.078388,0.410683,0.121086,0.098908,9
0.399856,0.163259,0.690828,0.067231,0.413521,0.120482,0.100845,9
0.40221,0.178445,0.693083,0.052433,0.408268,0.119877,0.102781,9
0.404563,0.182833,0.703507,0.070292,0.408818,0.119273,0.104717,9
0.406917,0.178183,0.716974,0.063455,0.408209,0.118668,0.106653,9
0.406054,0.168013,0.71787,0.066392,0.410085,0.118064,0.108589,9
0.403633,0.146089,0.718228,0.089093,0.417813,0.117459,0.110525,10
0.403633,0.153455,0.730541,0.079012,0.41494,0.116855,0.112461,10
0.403633,0.153716,0.733411,0.083412,0.411786,0.11625,0.111521,10
0.403633,0.162249,0.721992,0.089104,0.414342,0.115646,0.106819,9
0.403633,0.187395,0.722559,0.076132,0.411651,0.115794,0.102117,9
0.4063,0.194379,0.731927,0.091406,0.406286,0.116926,0.097415,9
0.409114,0.186943,0.735736,0.077538,0.404245,0.118058,0.092713,8
0.410257,0.1844,0.728871,0.0494,0.406004,0.11919,0.088011,8
0.413283,0.193578,0.728964,0.031285,0.405218,0.120321,0.083309,7
0.416309,0.183982,0.735788,0.070201,0.404808,0.121453,0.097271,9
0.419335,0.160734,0.740293,0.128497,0.40815,0.122585,0.117843,10
0.420138,0.166376,0.751116,0.088015,0.405582,0.123717,0.115139,10
0.418401,0.183582,0.765536,0.040663,0.40652,0.124849,0.112435,10
0.416664,0.184801,0.770425,0.068569,0.409171,0.125981,0.109731,9
0.41762,0.178706,0.764967,0.081666,0.408256,0.127113,0.107027,9
0.418438,0.164687,0.7655,0.048498,0.41212,0.128245,0.104323,9
0.41558,0.165732,0.769171,0.05486,0.411152,0.129377,0.10162,9
0.412722,0.184226,0.777346,0.063058,0.40489,0.130509,0.098916,9
0.411708,0.187361,0.778879,0.08721,0.401196,0.131641,0.096212,9
0.412801,0.181039,0.772617,0.103732,0.402346,0.132773,0.093508,8
0.418954,0.179106,0.769023,0.06799,0.40869,0.133905,0.090804,8
0.437166,0.173934,0.772076,0.063965,0.414541,0.135037,0.0881,8
0.452823,0.195145,0.782678,0.049995,0.410906,0.136169,0.085396,7
0.447477,0.190234,0.793597,0.06655,0.416406,0.115048,0.098243,9
0.428362,0.1809,0.799364,0.086212,0.41881,0.08659,0.131426,10
0.406424,0.185497,0.803808,0.082471,0.416787,0.08659,0.146586,10
0.388447,0.169511,0.811876,0.082697,0.418282,0.08659,0.138178,10
0.378685,0.151296,0.792709,0.094762,0.422117,0.152852,0.093688,8
0.370823,0.157704,0.75565,0.10795,0.424234,0.254945,0.036441,1
0.360316,0.169302,0.738444,0.112883,0.421331,0.290583,0.024218,1
0.351221,0.160543,0.724484,0.086779,0.421179,0.313833,0.011994,1
0.34374,0.145566,0.70447,0.064934,0.418341,0.320881,0.005796,1
0.339201,0.159863,0.682164,0.088492,0.414178,0.32793,0.007478,1
0.280832,0.136241,0.659583,0.097246,0.428344,0.334979,0.009159,1
0.168869,0.046514,0.621284,0.096344,0.437198,0.342028,0.010841,1
0.122474,0,0.588612,0.103743,0.428684,0.371151,0.012522,1
0.135643,0.002873,0.566843,0.079114,0.421578,0.395489,0.014203,1
0.148812,0.003553,0.546205,0.054633,0.417274,0.375821,0.015885,1
0.267865,0.051337,0.572317,0.061357,0.401947,0.356154,0.017566,1
0.414964,0.115718,0.613713,0.055744,0.392471,0.31261,0.019248,1
0.437928,0.149502,0.622768,0.083468,0.402099,0.270242,0.020929,1
0.44045,0.150599,0.673372,0.127147,0.399748,0.163872,0.149665,10
0.442972,0.146733,0.736133,0.105671,0.40054,0.023959,0.317865,10
0.445493,0.182459,0.753887,0.094059,0.399074,0.022082,0.320399,10
0.445034,0.195127,0.779527,0.100523,0.399379,0.020206,0.322933,10
0.44556,0.185184,0.782167,0.09203,0.406461,0.028885,0.25352,10
0.551841,0.234484,0.798353,0.125537,0.406333,0.051367,0.154923,10
0.669924,0.312761,0.841498,0.082924,0.399009,0.07385,0.141194,10
0.669924,0.307293,0.865167,0.041819,0.395579,0.073269,0.223099,10
0.664118,0.30637,0.901872,0.085113,0.402205,0.042529,0.317047,10
0.654345,0.325561,0.917312,0.092676,0.411416,0.030087,0.263204,10
0.645346,0.346301,0.910203,0.09906,0.410449,0.041572,0.232693,10
0.636296,0.354103,0.887135,0.091791,0.411123,0.075283,0.158782,10
0.630159,0.351438,0.869589,0.061096,0.413674,0.138058,0.060708,3
0.622729,0.335905,0.859616,0.068795,0.418646,0.177375,0.057426,3
0.613819,0.343323,0.839779,0.075021,0.417684,0.186017,0.054145,3
0.607498,0.364255,0.830453,0.061448,0.412894,0.19466,0.050863,2
